Data de Emissão;Data de Lançamento;Fornecedor;Descrição Material;Qtde.;Unidade;Preço Unitário (R$);Acréscimo (R$);Desconto (R$);Total (R$);Grupo do Material
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Rosquinha Dolce Vitt;4,00;UN    ;5,85;0,00;0,00;23,40;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Rosquinha Dolce Vitt;4,00;UN    ;5,85;0,00;0,00;23,40;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Rosquinha Dolce Vitt;4,00;UN    ;5,85;0,00;0,00;23,40;Biscoitos
14/03/2024;19/03/2024;NOVA PROSPER DISTRIB. DE ALIM. LTDA;Mentos Flesh Pure Wh;6,00;CX    ;9,38;0,52;0,00;56,28;Balas e doces
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Chips dolce vitta;2,00;UN    ;5,85;0,00;0,00;11,70;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Chips dolce vitta;4,00;UN    ;5,85;0,00;0,00;23,40;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Mentirinha Dolce vit;10,00;UN    ;6,25;0,00;0,00;62,50;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Amanteig dolce vitta;3,00;UN    ;6,28;0,00;0,00;18,84;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Amanteig dolce vitta;4,00;UN    ;6,28;0,00;0,00;25,12;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Amanteig dolce vitta;10,00;UN    ;6,28;0,00;0,00;62,80;Biscoitos
14/03/2024;19/03/2024;DOLCE VITTA DE FRIBURGO COM DE BISCOITOS;Amanteig dolce vitta;10,00;UN    ;6,28;0,00;0,00;62,80;Biscoitos
14/03/2024;19/03/2024;Agropart Agricola e Pecuaria Ltda ME;Muçarela bufala gra;1,00;KG    ;46,90;1,62;0,00;46,90;Granel
14/03/2024;19/03/2024;Agropart Agricola e Pecuaria Ltda ME;Muçarela bufala gra;1,00;BD    ;46,90;1,62;0,00;46,90;Granel
14/03/2024;18/03/2024;MA - KAYROS DIST. DE ALIM.E BEBIDAS LTDA;M&M amendoim;1,00;CX    ;60,34;0,00;0,00;60,34;Balas e doces
15/03/2024;18/03/2024;CHATEAU DU LAIT;Q gorgonzola sao vic;2,54;KG    ;52,80;0,00;0,00;134,11;Granel
15/03/2024;29/03/2024;ELENICE DOS SANTOS MAIA 061.340.547-12;MR.Brownie ;100,00;UN    ;3,50;0,00;0,00;350,00;Balas e doces
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Fita Durex;5,00;PC    ;27,20;0,00;0,00;136,00;uso e consumo
15/03/2024;18/03/2024;Coca cola;Coca Cola Lata;96,00;FD    ;3,04;1,94;0,00;291,98;Refrigerantes
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Coca Cola Lata;6,00;FD    ;16,74;0,00;0,00;100,44;Refrigerantes
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Coca Cola Lata;10,00;FD    ;17,70;0,00;0,00;177,00;Refrigerantes
15/03/2024;23/03/2024;Cafe orfeu;Cafe Orfeu Moido;40,00;UN    ;19,90;0,00;0,00;796,00;Secos
15/03/2024;18/03/2024;M R A FRANCISCO - ME;Garrafa Pet Cristal;3,00;CX    ;195,00;0,00;0,00;585,00;Embalagens
15/03/2024;23/03/2024;DA TERRINHA COMERCIO DE ALIMENTOS LTDA;Tapioca da Terrinha;5,00;UN    ;130,80;0,00;0,00;654,00;Diversos
15/03/2024;18/03/2024;M R A FRANCISCO - ME;Saco Plast PP 10x25;2,00;PC    ;39,00;0,00;0,00;78,00;Descartaveis
15/03/2024;18/03/2024;M R A FRANCISCO - ME;Saco Plast PP 25X35;2,00;PC    ;110,00;0,00;0,00;220,00;Descartaveis
15/03/2024;18/03/2024;M R A FRANCISCO - ME;Folha Plast Frios 21;25,00;PC    ;28,00;0,00;0,00;700,00;Descartaveis
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Banana Dgua;4,00;DZ    ;3,37;0,00;0,00;13,47;Hortifruti
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Cesta de Paes pequena;50,00;UN    ;10,80;0,00;0,00;540,00;utensilios
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Cesta de Paes pequena;50,00;UN    ;13,50;0,00;0,00;675,00;utensilios
15/03/2024;19/03/2024;WWW.BIGSTORE.COM. COMERCIO DE ALIMENTOS;Cesta de Paes pequena;40,00;UN    ;24,00;0,00;0,00;960,00;utensilios
15/03/2024;19/03/2024;WWW.BIGSTORE.COM. COMERCIO DE ALIMENTOS;Cesta de Paes pequena;30,00;UN    ;26,00;0,00;0,00;780,00;utensilios
15/03/2024;19/03/2024;BRF S.A.;Salame Hambur Sadia;4,80;KG    ;79,48;0,00;0,00;381,50;Granel
15/03/2024;19/03/2024;BRF S.A.;Salame Hambur Sadia;4,80;KG    ;79,48;0,00;0,00;381,50;Granel
15/03/2024;18/03/2024;ILAN YEHUDA ARTIGOS ALIMENTICIOS;Pasta Hummus 250g;15,00;UN    ;16,00;0,00;0,00;240,00;Diversos
15/03/2024;18/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia Morango Queensberry;5,00;UN    ;15,03;0,00;0,00;75,13;Geleias e conservas
15/03/2024;18/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Geleia Fruta Ver Queensberry;5,00;CX    ;15,00;0,00;0,00;75,02;Geleias e conservas
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Mamao Formosa;1,00;UN    ;10,00;0,00;0,00;10,00;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Banana prata;1,60;DZ    ;6,71;0,00;0,00;10,74;Hortifruti
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Mamao papaya ;1,00;KG    ;90,00;0,00;0,00;90,00;Hortifruti
15/03/2024;19/03/2024;C.R.C DISTRIBUIDORA DE BEBIDAS E ALIMENT;Baer Mate;4,00;CX    ;33,91;0,00;0,00;135,63;Aguas e Chas
15/03/2024;19/03/2024;C.R.C DISTRIBUIDORA DE BEBIDAS E ALIMENT;Baer Mate;6,00;CX    ;28,34;0,00;0,00;170,01;Aguas e Chas
15/03/2024;19/03/2024;F A S P ALONSO COM. ATAC.DE MAT. DE LIMP;Master gril;2,00;BB    ;95,55;0,00;0,00;191,10;Higiena e Limpeza
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Uva verde thompson;1,00;CX    ;20,00;0,00;0,00;20,00;Hortifruti
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Melancia ;1,00;KG    ;29,00;0,00;0,00;29,00;Hortifruti
15/03/2024;18/03/2024;M R A FRANCISCO - ME;Sac c/ sanf 10x30;1,00;PC    ;79,00;0,00;0,00;79,00;Embalagens
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Sac c/ sanf 10x30;6,00;PC    ;49,90;0,00;0,00;299,40;Embalagens
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Sac c/ sanf 10x30;5,00;PC    ;67,90;0,00;0,00;339,50;Embalagens
15/03/2024;18/03/2024;Coca cola;Mate leao lim 1.5l;18,00;FD    ;5,12;0,62;0,00;92,12;Aguas e Chas
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Laranja ;18,00;SC    ;57,00;0,00;0,00;1.026,00;Hortifruti
15/03/2024;19/03/2024;REZENDE E KONCIKOSKI COMERCIO ATACADISTA;Alcatra Coracao Miol;43,84;KG    ;27,57;0,00;0,00;1.208,67;Proteinas
15/03/2024;23/03/2024;EVOLAT LATICINIOS VEGETAIS LTDA;Creme de avela Navela 200g;1,00;CX    ;243,16;0,00;0,00;243,16;Diversos
15/03/2024;23/03/2024;EVOLAT LATICINIOS VEGETAIS LTDA;Naveia chocolate 1l;2,00;CX    ;127,31;0,00;0,00;254,62;Laticinos
15/03/2024;23/03/2024;Cafe orfeu;Cafe classico tor em graos 250;6,00;CX    ;21,70;0,00;0,00;130,20;Cafés e chás
15/03/2024;23/03/2024;EVOLAT LATICINIOS VEGETAIS LTDA;Naveia especial Barista;1,00;CX    ;115,67;0,00;0,00;115,67;Laticinos
15/03/2024;18/03/2024;ILAN YEHUDA ARTIGOS ALIMENTICIOS;Pasta Hummus Cebola 250g;5,00;UN    ;16,00;0,00;0,00;80,00;Diversos
15/03/2024;23/03/2024;LATICINIOS COALHADAS LTDA.;Queijo Minas meia cura coalhad;2,40;KG    ;54,00;0,00;0,00;129,60;Embalados
15/03/2024;23/03/2024;EVOLAT LATICINIOS VEGETAIS LTDA;Naveia original;1,00;CX    ;101,76;0,00;0,00;101,76;Laticinos
15/03/2024;19/03/2024;Ambev;Agua minalba c gas 500;24,00;UN    ;1,65;1,11;0,00;39,60;Aguas e Chas
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Vinheira de palha;50,00;UN    ;9,50;0,00;0,00;475,00;Eventos e encomendas
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Rafia;0,39;KG    ;70,00;0,00;0,00;27,30;Eventos e encomendas
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Rafia;0,29;KG    ;70,00;0,00;0,00;19,95;Eventos e encomendas
15/03/2024;23/03/2024;Giovanelli Embalagens Ltda;Rafia;0,24;KG    ;70,00;0,00;0,00;16,80;Eventos e encomendas
15/03/2024;18/03/2024;CDN INDUSTRIA DE ALIMENTOS LTDA;Pastel de forno;1,00;UN    ;50,00;0,00;0,00;50,00;Salgados
15/03/2024;23/03/2024;TUDO LEGAL INDUSTRIA E COMERCIO LTDA;Água de coco coco legal;48,00;FD    ;14,16;0,00;0,00;679,68;Aguas e Chas
15/03/2024;23/03/2024;FRANCE PANIFICACAO LTDA;Farinha de trigo Bagatelle t45;50,00;SC    ;12,20;0,00;0,00;610,00;Secos
15/03/2024;23/03/2024;LATICINIOS COALHADAS LTDA.;Queijo Minas Frescal Coalhadas;22,00;KG    ;34,00;0,00;0,00;748,00;Granel
15/03/2024;18/03/2024;ILAN YEHUDA ARTIGOS ALIMENTICIOS;Pasta Turca 250g;2,00;UN    ;16,00;0,00;0,00;32,00;Diversos
15/03/2024;18/03/2024;ILAN YEHUDA ARTIGOS ALIMENTICIOS;Pasta Babaganus 250g;5,00;UN    ;16,00;0,00;0,00;80,00;Diversos
15/03/2024;23/03/2024;LATICINIOS COALHADAS LTDA.;Queijo Cottage 180g Coalhadas;5,00;UN    ;7,40;0,00;0,00;37,00;Laticinos
15/03/2024;23/03/2024;LATICINIOS COALHADAS LTDA.;Coalhada Seca 200g;2,00;UN    ;2,10;0,00;0,00;4,20;Laticinos
15/03/2024;19/03/2024;LUPE SOLUCOES EMPREENDEDORAS LTDA;Nobrand vermelho misto 230 ml;1,00;CX    ;55,57;0,00;0,00;55,57;Diversos
15/03/2024;19/03/2024;LUPE SOLUCOES EMPREENDEDORAS LTDA;Nobrand amarelo misto 230ml;1,00;CX    ;55,57;0,00;0,00;55,57;Diversos
15/03/2024;19/03/2024;LUPE SOLUCOES EMPREENDEDORAS LTDA;Nobrand uva 230 ml;1,00;CX    ;55,57;0,00;0,00;55,57;Diversos
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Coca cola zero 2l;3,00;FD    ;44,58;0,00;0,00;133,74;Diversos
15/03/2024;18/03/2024;Coca cola;Fanta Laranja 600ml;6,00;CX    ;4,89;0,19;0,00;29,32;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Fanta Uva 600ml;6,00;CX    ;4,90;0,19;0,00;29,39;1 - NFE COMPLEMENTAR
15/03/2024;18/03/2024;Coca cola;Coca Cola 2,25 l;24,00;FD    ;7,29;1,11;0,00;174,91;Refrigerantes
15/03/2024;19/03/2024;Ambev;Guaraná Zero 350ml;60,00;FD    ;2,26;3,84;0,00;135,58;Refrigerantes
15/03/2024;19/03/2024;BRF S.A.;salame italia sadia;6,00;KG    ;79,48;0,00;0,00;476,88;Granel
15/03/2024;19/03/2024;BRF S.A.;salame italia sadia;6,00;KG    ;79,48;0,00;0,00;476,88;Granel
15/03/2024;19/03/2024;BRF S.A.;Mortad ouro perdigao;8,00;KG    ;20,13;0,00;0,00;161,04;Granel
15/03/2024;19/03/2024;BRF S.A.;Peito de Peru Sadia;5,40;KG    ;38,49;0,00;0,00;207,85;Granel
15/03/2024;19/03/2024;BRF S.A.;Peito de Peru Sadia;5,60;KG    ;40,89;0,00;0,00;228,98;Granel
15/03/2024;18/03/2024;CHATEAU DU LAIT;Queijo Minas Prod;15,10;KG    ;29,26;0,00;0,00;441,83;Granel
15/03/2024;19/03/2024;Ambev;Guarana ant 350;48,00;FD    ;2,26;3,08;0,00;108,45;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Fanta laranja 350;12,00;FD    ;2,67;0,22;0,00;31,98;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Fanta uva 350;12,00;FD    ;2,67;0,22;0,00;31,98;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Mate Leao Zero 300;36,00;FD    ;2,77;0,67;0,00;99,60;Aguas e Chas
15/03/2024;18/03/2024;Coca cola;mate leao limao 300m;72,00;FD    ;2,78;1,34;0,00;200,35;Aguas e Chas
15/03/2024;18/03/2024;CHATEAU DU LAIT;Brie Forma São Vicente;3,19;UN    ;60,91;0,00;0,00;194,12;Embalados
15/03/2024;18/03/2024;Coca cola;Schweppes citrus 350;24,00;FD    ;2,41;0,40;0,00;57,80;Refrigerantes
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Coca Cola 2l;4,00;FD    ;44,58;0,00;0,00;178,32;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Coca Cola 2l;30,00;FD    ;7,26;1,39;0,00;217,74;Refrigerantes
15/03/2024;18/03/2024;Coca cola;Coca cola zero 600ml;36,00;FD    ;4,78;1,11;0,00;171,93;Refrigerantes
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Coca cola zero 600ml;3,00;FD    ;26,46;0,00;0,00;79,38;Refrigerantes
15/03/2024;23/03/2024;Cafe orfeu;cafe orfeu clas 50g;6,00;UN    ;21,70;0,00;0,00;130,20;Cafés e chás
15/03/2024;23/03/2024;Cafe orfeu;cafe orfeu inten 250;10,00;UN    ;21,70;0,00;0,00;217,00;Cafés e chás
15/03/2024;23/03/2024;Cafe orfeu;cafe orfeu class 1kg;24,00;KG    ;70,01;0,00;0,00;1.680,24;Cafés e chás
15/03/2024;23/03/2024;Cafe orfeu;cafe orfeu orga 50g;2,00;UN    ;25,00;0,00;0,00;50,00;Cafés e chás
15/03/2024;23/03/2024;Cafe orfeu;cafe orfeu inten 50g;6,00;UN    ;21,70;0,00;0,00;130,20;Cafés e chás
15/03/2024;19/03/2024;BRF S.A.;Presunto Sadia Fat;13,60;KG    ;24,62;0,00;0,00;334,83;Granel
15/03/2024;23/03/2024;Cafe orfeu;Cf Orfeu Class 250g;10,00;UN    ;21,70;0,00;0,00;217,00;Cafés e chás
15/03/2024;23/03/2024;TUDO LEGAL INDUSTRIA E COMERCIO LTDA;Agua de Coco legal;120,00;UN    ;4,67;0,00;0,00;560,40;Sucos Embalados
15/03/2024;18/03/2024;Coca cola;Mate Limao Zero 1,5;6,00;FD    ;5,12;0,21;0,00;30,70;Aguas e Chas
15/03/2024;18/03/2024;Coca cola;Mate Limao Zero 1,5;12,00;FD    ;5,09;0,41;0,00;61,06;Aguas e Chas
15/03/2024;18/03/2024;Coca cola;mate leao limao zero;36,00;CX    ;2,78;0,67;0,00;100,18;Aguas e Chas
15/03/2024;18/03/2024;Coca cola;mate leao natural 1,;18,00;FD    ;5,09;0,62;0,00;91,59;Aguas e Chas
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Brocolis americano;15,00;UN    ;7,50;0,00;0,00;112,50;Hortifruti
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Hortela;4,00;MC    ;1,49;0,00;0,00;5,96;Hortifruti
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Rucula;10,00;MC    ;2,55;0,00;0,00;25,50;Hortifruti
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Salsa lisa;5,00;MC    ;4,50;0,00;0,00;22,50;Hortifruti
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Ovo Branco Extra;2,00;CX    ;225,00;0,00;0,00;450,00;Hortifruti
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Alho poro;15,00;KG    ;2,99;0,00;0,00;44,85;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Abobrinha italiana;12,00;KG    ;4,00;0,00;0,00;48,00;Hortifruti
15/03/2024;18/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Oleo soja;1,00;CX    ;132,20;0,00;0,00;132,20;Secos
15/03/2024;23/03/2024;GRANJA LOUREIRO INDUSTRIA E COMERCIO LTD;Ovo de codorna conse;15,00;UN    ;20,95;0,00;0,00;314,25;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Batata inglesa;1,00;KG    ;100,00;0,00;0,00;100,00;Hortifruti
15/03/2024;19/03/2024;Hortifruti Genesis Ltda;Batata calabresa;16,00;KG    ;6,99;0,00;0,00;111,84;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Mandioca;8,00;KG    ;2,25;0,00;0,00;18,00;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Chuchu;10,00;KG    ;2,22;0,00;0,00;22,22;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Cenoura;1,00;KG    ;142,11;0,00;0,00;142,11;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Cebola branca;1,00;SC    ;115,00;0,00;0,00;115,00;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Tomate salada;2,00;KG    ;5,47;0,00;0,00;10,95;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Tomate salada;8,00;KG    ;8,00;0,00;0,00;64,00;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Limao taiti;5,00;SC    ;2,53;0,00;0,00;12,63;Hortifruti
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Limao siciliano;1,00;KG    ;10,90;0,00;0,00;10,90;Hortifruti
15/03/2024;19/03/2024;Supermercados unidos (pai da luiza);Maca gala;5,00;KG    ;8,24;0,00;0,00;41,19;Hortifruti
15/03/2024;19/03/2024;UMEHARA ALIMENTOS LTDA;Morango;3,00;CX    ;23,90;0,00;0,00;71,70;Hortifruti
15/03/2024;18/03/2024;J.ARAUJO DISTR.IMPOR.E EXPORTACAO S.A.;Farinha panko;4,00;KG    ;16,40;0,00;0,00;65,61;Secos
15/03/2024;19/03/2024;REZENDE E KONCIKOSKI COMERCIO ATACADISTA;Lagarto redondo;28,27;KG    ;23,20;0,00;0,00;655,93;Proteinas
16/03/2024;23/03/2024;LATICINIOS ALHAMBRA LTDA;Manteiga sem sal blc;5,00;CX    ;217,50;0,00;0,00;1.087,50;Refrigerados
16/03/2024;18/03/2024;NOVA GERACAO COMESTIVEIS LTDA;Choc barra branco;4,00;UN    ;56,99;0,00;34,17;227,96;Secos
16/03/2024;18/03/2024;NOVA GERACAO COMESTIVEIS LTDA;Linhaca marron;0,50;KG    ;22,91;0,00;1,72;11,50;Secos
16/03/2024;23/03/2024;LATICINIOS ALHAMBRA LTDA;Creme de leite;6,00;UN    ;36,30;0,00;0,00;217,80;Secos
16/03/2024;23/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;2,00;L     ;14,76;0,00;0,00;29,52;Secos
16/03/2024;23/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;2,00;L     ;15,20;0,00;0,00;30,40;Secos
16/03/2024;23/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;4,00;L     ;13,97;0,00;0,00;55,88;Secos
16/03/2024;23/03/2024;MINALBA ALIMENTOS E BEBIDAS LTDA;Agua;2,00;L     ;13,56;0,00;0,00;27,12;Secos
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Pimentao vermelho;1,00;KG    ;13,00;0,00;0,00;13,00;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Pimentao amarelo;1,00;KG    ;13,00;0,00;0,00;13,00;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Alface crespa roxa;5,00;UN    ;2,60;0,00;0,00;13,00;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Brocolis;8,00;UN    ;5,50;0,00;0,00;44,00;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Alface americana;25,00;UN    ;3,50;0,00;0,00;87,50;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Alface crespa;10,00;UN    ;1,99;0,00;0,00;19,90;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Salsa lisa;3,00;MC    ;4,50;0,00;0,00;13,50;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Manjericao;1,00;MC    ;2,70;0,00;0,00;2,70;Hortifruti
16/03/2024;23/03/2024;Hortifruti Genesis Ltda;Coentro;2,00;MC    ;2,50;0,00;0,00;5,00;Hortifruti
16/03/2024;18/03/2024;NOVA GERACAO COMESTIVEIS LTDA;Farinha de Arroz ;0,50;UN    ;9,91;0,00;0,74;4,97;Secos
16/03/2024;18/03/2024;SANTO FAVO CONFEITARIA LTDA;Pao de mel;6,00;UN    ;5,15;0,00;0,00;30,90;Diversos
16/03/2024;18/03/2024;SANTO FAVO CONFEITARIA LTDA;Pao de mel;26,00;UN    ;5,15;0,00;0,00;133,90;Diversos
16/03/2024;18/03/2024;SANTO FAVO CONFEITARIA LTDA;Pao de mel;7,00;UN    ;5,15;0,00;0,00;36,05;Diversos
